InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,InvoiceDateTime,IsCancelled,IsProduct
575947,DOT,DOTCOM POSTAGE,1,11/13/11 11:50,1211.17,,United Kingdom,2011-11-13 11:50:00,False,False
575952,M,Manual,1,11/13/11 11:55,0.29,16015.0,United Kingdom,2011-11-13 11:55:00,False,False
576082,POST,POSTAGE,2,11/14/11 8:22,40.0,12428.0,Finland,2011-11-14 08:22:00,False,False
576087,POST,POSTAGE,4,11/14/11 8:31,18.0,12689.0,France,2011-11-14 08:31:00,False,False
576141,C2,CARRIAGE,1,11/14/11 10:47,50.0,14911.0,EIRE,2011-11-14 10:47:00,False,False
576213,M,Manual,1,11/14/11 12:47,1.25,18117.0,United Kingdom,2011-11-14 12:47:00,False,False
576222,POST,POSTAGE,2,11/14/11 13:02,18.0,12490.0,France,2011-11-14 13:02:00,False,False
576234,M,Manual,1,11/14/11 13:27,326.1,,Hong Kong,2011-11-14 13:27:00,False,False
576245,POST,POSTAGE,3,11/14/11 13:40,18.0,12553.0,France,2011-11-14 13:40:00,False,False
576269,POST,POSTAGE,2,11/14/11 14:23,28.0,12762.0,Portugal,2011-11-14 14:23:00,False,False
576322,POST,POSTAGE,2,11/14/11 15:03,18.0,12642.0,Germany,2011-11-14 15:03:00,False,False
576327,POST,POSTAGE,2,11/14/11 15:19,18.0,12476.0,Germany,2011-11-14 15:19:00,False,False
576329,DOT,DOTCOM POSTAGE,1,11/14/11 15:22,518.98,,United Kingdom,2011-11-14 15:22:00,False,False
576339,DOT,DOTCOM POSTAGE,1,11/14/11 15:27,1500.36,14096.0,United Kingdom,2011-11-14 15:27:00,False,False
576345,POST,POSTAGE,3,11/14/11 15:37,40.0,12374.0,Austria,2011-11-14 15:37:00,False,False
576349,M,Manual,1,11/14/11 15:41,2.1,16519.0,United Kingdom,2011-11-14 15:41:00,False,False
576371,C2,CARRIAGE,1,11/15/11 8:07,50.0,14911.0,EIRE,2011-11-15 08:07:00,False,False
576373,POST,POSTAGE,4,11/15/11 8:43,18.0,12640.0,France,2011-11-15 08:43:00,False,False
576389,M,Manual,1,11/15/11 10:05,850.5,12748.0,United Kingdom,2011-11-15 10:05:00,False,False
576390,POST,POSTAGE,1,11/15/11 10:13,18.0,12569.0,Germany,2011-11-15 10:13:00,False,False
576399,POST,POSTAGE,2,11/15/11 10:50,18.0,12684.0,France,2011-11-15 10:50:00,False,False
576519,POST,POSTAGE,1,11/15/11 12:25,40.0,12676.0,Sweden,2011-11-15 12:25:00,False,False
576553,M,Manual,6,11/15/11 12:57,2.55,14666.0,United Kingdom,2011-11-15 12:57:00,False,False
576595,C2,CARRIAGE,1,11/15/11 14:56,50.0,14911.0,EIRE,2011-11-15 14:56:00,False,False
576603,C2,CARRIAGE,1,11/15/11 15:22,50.0,14911.0,EIRE,2011-11-15 15:22:00,False,False
576607,POST,POSTAGE,4,11/15/11 15:42,18.0,12474.0,Germany,2011-11-15 15:42:00,False,False
576617,DOT,DOTCOM POSTAGE,1,11/15/11 16:57,596.9,,United Kingdom,2011-11-15 16:57:00,False,False
576618,DOT,DOTCOM POSTAGE,1,11/15/11 17:00,584.94,,United Kingdom,2011-11-15 17:00:00,False,False
576629,POST,POSTAGE,3,11/16/11 8:37,18.0,12621.0,Germany,2011-11-16 08:37:00,False,False
576630,POST,POSTAGE,1,11/16/11 8:38,18.0,13816.0,Germany,2011-11-16 08:38:00,False,False
576644,DOT,DOTCOM POSTAGE,1,11/16/11 10:01,1556.08,,United Kingdom,2011-11-16 10:01:00,False,False
576657,POST,POSTAGE,3,11/16/11 11:03,18.0,12720.0,Germany,2011-11-16 11:03:00,False,False
576664,POST,POSTAGE,1,11/16/11 11:41,15.0,14646.0,Netherlands,2011-11-16 11:41:00,False,False
576669,POST,POSTAGE,1,11/16/11 11:52,18.0,12640.0,France,2011-11-16 11:52:00,False,False
576787,POST,POSTAGE,4,11/16/11 13:54,18.0,13815.0,Germany,2011-11-16 13:54:00,False,False
576789,POST,POSTAGE,1,11/16/11 13:56,18.0,12569.0,Germany,2011-11-16 13:56:00,False,False
576790,POST,POSTAGE,1,11/16/11 13:59,18.0,12569.0,Germany,2011-11-16 13:59:00,False,False
576829,C2,CARRIAGE,1,11/16/11 14:40,50.0,,EIRE,2011-11-16 14:40:00,False,False
576837,DOT,DOTCOM POSTAGE,1,11/16/11 15:16,710.95,,United Kingdom,2011-11-16 15:16:00,False,False
576840,DCGSSGIRL,GIRLS PARTY BAG,1,11/16/11 15:23,3.29,,United Kingdom,2011-11-16 15:23:00,False,False
576840,DOT,DOTCOM POSTAGE,1,11/16/11 15:23,690.21,,United Kingdom,2011-11-16 15:23:00,False,False
576863,POST,POSTAGE,2,11/16/11 16:06,18.0,12626.0,Germany,2011-11-16 16:06:00,False,False
576869,POST,POSTAGE,1,11/16/11 16:20,18.0,12500.0,Germany,2011-11-16 16:20:00,False,False
576880,C2,CARRIAGE,1,11/16/11 17:03,50.0,14911.0,EIRE,2011-11-16 17:03:00,False,False
576890,POST,POSTAGE,2,11/16/11 17:25,18.0,12662.0,Germany,2011-11-16 17:25:00,False,False
576893,POST,POSTAGE,1,11/17/11 8:29,18.0,12481.0,Germany,2011-11-17 08:29:00,False,False
576894,POST,POSTAGE,2,11/17/11 8:35,18.0,12681.0,France,2011-11-17 08:35:00,False,False
576897,POST,POSTAGE,7,11/17/11 8:41,65.0,17828.0,Malta,2011-11-17 08:41:00,False,False
576904,C2,CARRIAGE,1,11/17/11 9:25,50.0,14931.0,Channel Islands,2011-11-17 09:25:00,False,False
576907,POST,POSTAGE,1,11/17/11 9:34,40.0,12610.0,Italy,2011-11-17 09:34:00,False,False
576909,POST,POSTAGE,8,11/17/11 9:49,18.0,12471.0,Germany,2011-11-17 09:49:00,False,False
576927,POST,POSTAGE,6,11/17/11 11:02,18.0,12567.0,France,2011-11-17 11:02:00,False,False
576941,POST,POSTAGE,5,11/17/11 11:34,18.0,12562.0,France,2011-11-17 11:34:00,False,False
577009,C2,CARRIAGE,1,11/17/11 12:05,50.0,12749.0,United Kingdom,2011-11-17 12:05:00,False,False
577027,POST,POSTAGE,5,11/17/11 12:56,18.0,12647.0,Germany,2011-11-17 12:56:00,False,False
577029,M,Manual,30,11/17/11 12:59,1.0,15563.0,United Kingdom,2011-11-17 12:59:00,False,False
577046,POST,POSTAGE,7,11/17/11 13:46,18.0,12449.0,Belgium,2011-11-17 13:46:00,False,False
577058,M,Manual,2,11/17/11 14:29,0.29,18122.0,United Kingdom,2011-11-17 14:29:00,False,False
577067,POST,POSTAGE,2,11/17/11 14:49,40.0,12704.0,Finland,2011-11-17 14:49:00,False,False
577068,M,Manual,30,11/17/11 14:50,0.3,15563.0,United Kingdom,2011-11-17 14:50:00,False,False
577078,DOT,DOTCOM POSTAGE,1,11/17/11 15:17,695.08,,United Kingdom,2011-11-17 15:17:00,False,False
577087,POST,POSTAGE,2,11/17/11 15:55,15.0,12464.0,Belgium,2011-11-17 15:55:00,False,False
577121,POST,POSTAGE,4,11/17/11 18:29,18.0,12681.0,France,2011-11-17 18:29:00,False,False
577125,POST,POSTAGE,2,11/17/11 18:43,28.0,12445.0,Spain,2011-11-17 18:43:00,False,False
577135,POST,POSTAGE,2,11/18/11 8:56,18.0,12427.0,Germany,2011-11-18 08:56:00,False,False
577152,POST,POSTAGE,2,11/18/11 9:53,18.0,14277.0,France,2011-11-18 09:53:00,False,False
577168,POST,POSTAGE,7,11/18/11 10:42,18.0,12603.0,Germany,2011-11-18 10:42:00,False,False
577168,M,Manual,1,11/18/11 10:42,0.0,12603.0,Germany,2011-11-18 10:42:00,False,False
577178,POST,POSTAGE,1,11/18/11 11:10,40.0,12618.0,Italy,2011-11-18 11:10:00,False,False
577180,POST,POSTAGE,8,11/18/11 11:27,18.0,12380.0,Belgium,2011-11-18 11:27:00,False,False
577295,POST,POSTAGE,3,11/18/11 12:46,18.0,12682.0,France,2011-11-18 12:46:00,False,False
577299,POST,POSTAGE,1,11/18/11 12:52,18.0,12498.0,Germany,2011-11-18 12:52:00,False,False
577314,POST,POSTAGE,6,11/18/11 13:23,40.0,12444.0,Norway,2011-11-18 13:23:00,False,False
577316,POST,POSTAGE,7,11/18/11 13:30,28.0,12578.0,Italy,2011-11-18 13:30:00,False,False
577326,POST,POSTAGE,2,11/18/11 14:08,15.0,14646.0,Netherlands,2011-11-18 14:08:00,False,False
577344,POST,POSTAGE,1,11/18/11 15:14,18.0,12437.0,France,2011-11-18 15:14:00,False,False
577358,DOT,DOTCOM POSTAGE,1,11/18/11 15:59,579.21,,United Kingdom,2011-11-18 15:59:00,False,False
577406,POST,POSTAGE,1,11/20/11 10:36,18.0,12702.0,Germany,2011-11-20 10:36:00,False,False
577474,POST,POSTAGE,3,11/20/11 11:30,18.0,12778.0,Netherlands,2011-11-20 11:30:00,False,False
577476,POST,POSTAGE,3,11/20/11 11:31,28.0,12540.0,Spain,2011-11-20 11:31:00,False,False
577523,POST,POSTAGE,1,11/20/11 13:33,28.0,12597.0,Spain,2011-11-20 13:33:00,False,False
577531,DOT,DOTCOM POSTAGE,1,11/20/11 13:58,1236.75,,United Kingdom,2011-11-20 13:58:00,False,False
577551,POST,POSTAGE,2,11/20/11 15:21,15.0,12395.0,Belgium,2011-11-20 15:21:00,False,False
577606,POST,POSTAGE,3,11/21/11 9:11,28.0,12462.0,Spain,2011-11-21 09:11:00,False,False
577609,POST,POSTAGE,1,11/21/11 9:51,300.0,12349.0,Italy,2011-11-21 09:51:00,False,False
577615,POST,POSTAGE,3,11/21/11 10:22,18.0,12658.0,Germany,2011-11-21 10:22:00,False,False
577618,POST,POSTAGE,4,11/21/11 10:27,28.0,12795.0,Portugal,2011-11-21 10:27:00,False,False
577687,POST,POSTAGE,3,11/21/11 11:16,18.0,12583.0,France,2011-11-21 11:16:00,False,False
577695,M,Manual,1,11/21/11 11:55,0.42,15645.0,United Kingdom,2011-11-21 11:55:00,False,False
577696,M,Manual,1,11/21/11 11:57,0.0,16406.0,United Kingdom,2011-11-21 11:57:00,False,False
577768,DOT,DOTCOM POSTAGE,1,11/21/11 15:18,523.77,,United Kingdom,2011-11-21 15:18:00,False,False
577773,M,Manual,3,11/21/11 15:57,2.55,16712.0,United Kingdom,2011-11-21 15:57:00,False,False
577856,POST,POSTAGE,4,11/22/11 11:19,18.0,12490.0,France,2011-11-22 11:19:00,False,False
577893,M,Manual,1,11/22/11 11:47,1.25,17073.0,United Kingdom,2011-11-22 11:47:00,False,False
577906,M,Manual,76,11/22/11 11:51,0.29,13268.0,United Kingdom,2011-11-22 11:51:00,False,False
577938,M,Manual,2,11/22/11 12:07,1.25,15525.0,United Kingdom,2011-11-22 12:07:00,False,False
578006,C2,CARRIAGE,1,11/22/11 12:40,50.0,13363.0,United Kingdom,2011-11-22 12:40:00,False,False
578017,M,Manual,1,11/22/11 13:07,1.5,13569.0,United Kingdom,2011-11-22 13:07:00,False,False
578033,POST,POSTAGE,4,11/22/11 13:42,18.0,12656.0,France,2011-11-22 13:42:00,False,False
578034,POST,POSTAGE,5,11/22/11 13:47,15.0,14646.0,Netherlands,2011-11-22 13:47:00,False,False
578036,M,Manual,2,11/22/11 14:04,0.08,16474.0,United Kingdom,2011-11-22 14:04:00,False,False
578041,M,Manual,3,11/22/11 14:23,1.25,17338.0,United Kingdom,2011-11-22 14:23:00,False,False
578043,POST,POSTAGE,2,11/22/11 14:39,18.0,12474.0,Germany,2011-11-22 14:39:00,False,False
578054,C2,CARRIAGE,1,11/22/11 14:59,50.0,14911.0,EIRE,2011-11-22 14:59:00,False,False
578060,M,Manual,1600,11/22/11 15:22,0.25,17857.0,United Kingdom,2011-11-22 15:22:00,False,False
578065,DOT,DOTCOM POSTAGE,1,11/22/11 15:41,455.75,,United Kingdom,2011-11-22 15:41:00,False,False
578067,DOT,DOTCOM POSTAGE,1,11/22/11 15:43,416.48,,United Kingdom,2011-11-22 15:43:00,False,False
578074,M,Manual,1,11/22/11 16:06,1.25,17590.0,United Kingdom,2011-11-22 16:06:00,False,False
578082,POST,POSTAGE,1,11/22/11 16:33,15.0,12775.0,Netherlands,2011-11-22 16:33:00,False,False
578084,POST,POSTAGE,2,11/22/11 16:34,15.0,12465.0,Belgium,2011-11-22 16:34:00,False,False
578089,POST,POSTAGE,4,11/22/11 17:02,40.0,12483.0,Sweden,2011-11-22 17:02:00,False,False
578093,C2,CARRIAGE,1,11/22/11 17:21,50.0,14911.0,EIRE,2011-11-22 17:21:00,False,False
578099,POST,POSTAGE,2,11/23/11 8:05,1.0,12452.0,Switzerland,2011-11-23 08:05:00,False,False
578105,C2,CARRIAGE,1,11/23/11 8:47,50.0,14911.0,EIRE,2011-11-23 08:47:00,False,False
578123,POST,POSTAGE,2,11/23/11 10:28,40.0,12452.0,Switzerland,2011-11-23 10:28:00,False,False
578126,POST,POSTAGE,1,11/23/11 10:32,4.95,16900.0,United Kingdom,2011-11-23 10:32:00,False,False
578149,DOT,DOTCOM POSTAGE,1,11/23/11 11:11,2275.54,,United Kingdom,2011-11-23 11:11:00,False,False
578270,DOT,DOTCOM POSTAGE,1,11/23/11 13:39,1270.06,14096.0,United Kingdom,2011-11-23 13:39:00,False,False
578295,POST,POSTAGE,2,11/23/11 14:39,18.0,12569.0,Germany,2011-11-23 14:39:00,False,False
578298,POST,POSTAGE,3,11/23/11 14:52,18.0,12619.0,Germany,2011-11-23 14:52:00,False,False
578300,POST,POSTAGE,1,11/23/11 15:02,40.0,12664.0,Finland,2011-11-23 15:02:00,False,False
578314,C2,CARRIAGE,1,11/23/11 16:33,50.0,13350.0,United Kingdom,2011-11-23 16:33:00,False,False
578331,C2,CARRIAGE,1,11/24/11 8:44,50.0,14911.0,EIRE,2011-11-24 08:44:00,False,False
578333,POST,POSTAGE,2,11/24/11 8:50,18.0,12471.0,Germany,2011-11-24 08:50:00,False,False
578339,POST,POSTAGE,1,11/24/11 9:07,28.0,12421.0,Spain,2011-11-24 09:07:00,False,False
578344,DOT,DOTCOM POSTAGE,1,11/24/11 9:21,793.33,,United Kingdom,2011-11-24 09:21:00,False,False
578347,DOT,DOTCOM POSTAGE,1,11/24/11 9:26,644.28,,United Kingdom,2011-11-24 09:26:00,False,False
578348,POST,POSTAGE,2,11/24/11 9:34,18.0,12494.0,France,2011-11-24 09:34:00,False,False
578425,POST,POSTAGE,4,11/24/11 12:01,18.0,12705.0,Germany,2011-11-24 12:01:00,False,False
578463,POST,POSTAGE,2,11/24/11 12:30,28.0,12757.0,Portugal,2011-11-24 12:30:00,False,False
578469,POST,POSTAGE,4,11/24/11 12:36,18.0,12471.0,Germany,2011-11-24 12:36:00,False,False
578472,POST,POSTAGE,9,11/24/11 12:40,18.0,12476.0,Germany,2011-11-24 12:40:00,False,False
578509,POST,POSTAGE,1,11/24/11 13:17,18.0,12705.0,Germany,2011-11-24 13:17:00,False,False
578547,POST,POSTAGE,3,11/24/11 15:02,18.0,12720.0,Germany,2011-11-24 15:02:00,False,False
578698,POST,POSTAGE,2,11/25/11 10:20,18.0,12620.0,France,2011-11-25 10:20:00,False,False
578736,POST,POSTAGE,8,11/25/11 11:33,18.0,12681.0,France,2011-11-25 11:33:00,False,False
578757,M,Manual,2,11/25/11 11:41,0.85,12748.0,United Kingdom,2011-11-25 11:41:00,False,False
578792,C2,CARRIAGE,1,11/25/11 12:20,50.0,14911.0,EIRE,2011-11-25 12:20:00,False,False
578811,POST,POSTAGE,8,11/25/11 13:28,40.0,12438.0,Norway,2011-11-25 13:28:00,False,False
578827,DOT,DOTCOM POSTAGE,1,11/25/11 14:25,634.39,,United Kingdom,2011-11-25 14:25:00,False,False
578828,DOT,DOTCOM POSTAGE,1,11/25/11 14:29,3.29,,United Kingdom,2011-11-25 14:29:00,False,False
578833,DOT,DOTCOM POSTAGE,1,11/25/11 15:23,2028.25,,United Kingdom,2011-11-25 15:23:00,False,False
578835,POST,POSTAGE,1,11/25/11 15:44,18.0,12682.0,France,2011-11-25 15:44:00,False,False
578844,DOT,DOTCOM POSTAGE,1,11/25/11 16:14,545.25,,United Kingdom,2011-11-25 16:14:00,False,False
578941,M,Manual,6,11/27/11 13:26,0.39,16024.0,United Kingdom,2011-11-27 13:26:00,False,False
578941,M,Manual,14,11/27/11 13:26,0.21,16024.0,United Kingdom,2011-11-27 13:26:00,False,False
578996,M,Manual,1,11/27/11 16:02,1.0,13991.0,United Kingdom,2011-11-27 16:02:00,False,False
579094,POST,POSTAGE,8,11/28/11 10:56,18.0,12668.0,Germany,2011-11-28 10:56:00,False,False
579137,BANK CHARGES,Bank Charges,1,11/28/11 12:51,15.0,14704.0,United Kingdom,2011-11-28 12:51:00,False,False
579152,POST,POSTAGE,3,11/28/11 13:26,18.0,12479.0,Germany,2011-11-28 13:26:00,False,False
579153,POST,POSTAGE,1,11/28/11 13:26,18.0,12660.0,France,2011-11-28 13:26:00,False,False
579187,DOT,DOTCOM POSTAGE,1,11/28/11 15:31,634.54,,United Kingdom,2011-11-28 15:31:00,False,False
579190,POST,POSTAGE,4,11/28/11 15:35,18.0,12657.0,France,2011-11-28 15:35:00,False,False
579193,POST,POSTAGE,4,11/28/11 15:47,18.0,12657.0,France,2011-11-28 15:47:00,False,False
579196,DOT,DOTCOM POSTAGE,1,11/28/11 15:54,1526.76,14096.0,United Kingdom,2011-11-28 15:54:00,False,False
579256,C2,CARRIAGE,1,11/29/11 8:07,50.0,13349.0,United Kingdom,2011-11-29 08:07:00,False,False
579259,POST,POSTAGE,1,11/29/11 8:40,40.0,12451.0,Switzerland,2011-11-29 08:40:00,False,False
579276,POST,POSTAGE,1,11/29/11 10:10,18.0,12654.0,Germany,2011-11-29 10:10:00,False,False
579281,POST,POSTAGE,1,11/29/11 10:36,40.0,12375.0,Finland,2011-11-29 10:36:00,False,False
579297,DOT,DOTCOM POSTAGE,1,11/29/11 11:23,1563.0,,United Kingdom,2011-11-29 11:23:00,False,False
579345,POST,POSTAGE,4,11/29/11 11:46,18.0,12727.0,France,2011-11-29 11:46:00,False,False
579393,POST,POSTAGE,3,11/29/11 12:07,18.0,12627.0,Germany,2011-11-29 12:07:00,False,False
579416,POST,POSTAGE,5,11/29/11 13:00,18.0,12471.0,Germany,2011-11-29 13:00:00,False,False
579441,POST,POSTAGE,4,11/29/11 13:33,15.0,12464.0,Belgium,2011-11-29 13:33:00,False,False
579471,DOT,DOTCOM POSTAGE,1,11/29/11 15:08,892.5,,United Kingdom,2011-11-29 15:08:00,False,False
579492,POST,POSTAGE,3,11/29/11 15:23,18.0,12670.0,France,2011-11-29 15:23:00,False,False
579508,DOT,DOTCOM POSTAGE,1,11/29/11 16:33,732.69,,United Kingdom,2011-11-29 16:33:00,False,False
579512,DOT,DOTCOM POSTAGE,1,11/29/11 16:47,620.22,,United Kingdom,2011-11-29 16:47:00,False,False
579528,POST,POSTAGE,1,11/30/11 8:44,15.0,12787.0,Netherlands,2011-11-30 08:44:00,False,False
579529,POST,POSTAGE,3,11/30/11 8:50,18.0,12488.0,France,2011-11-30 08:50:00,False,False
579539,C2,CARRIAGE,1,11/30/11 10:06,50.0,14911.0,EIRE,2011-11-30 10:06:00,False,False
579550,POST,POSTAGE,3,11/30/11 10:48,40.0,12630.0,Finland,2011-11-30 10:48:00,False,False
579694,DOT,DOTCOM POSTAGE,1,11/30/11 14:11,1119.63,,United Kingdom,2011-11-30 14:11:00,False,False
579708,POST,POSTAGE,4,11/30/11 14:16,18.0,12682.0,France,2011-11-30 14:16:00,False,False
579711,M,Manual,1,11/30/11 14:17,1.25,15060.0,United Kingdom,2011-11-30 14:17:00,False,False
579747,POST,POSTAGE,3,11/30/11 14:40,18.0,12528.0,Germany,2011-11-30 14:40:00,False,False
579751,DOT,DOTCOM POSTAGE,1,11/30/11 14:46,307.17,,United Kingdom,2011-11-30 14:46:00,False,False
579768,C2,CARRIAGE,1,11/30/11 15:08,50.0,14911.0,EIRE,2011-11-30 15:08:00,False,False
579777,DOT,DOTCOM POSTAGE,1,11/30/11 15:13,888.42,,United Kingdom,2011-11-30 15:13:00,False,False
579786,POST,POSTAGE,2,11/30/11 15:31,18.0,12524.0,Germany,2011-11-30 15:31:00,False,False
579787,DOT,DOTCOM POSTAGE,1,11/30/11 15:33,988.0,,United Kingdom,2011-11-30 15:33:00,False,False
579790,POST,POSTAGE,2,11/30/11 15:38,28.0,12784.0,Portugal,2011-11-30 15:38:00,False,False
579792,POST,POSTAGE,5,11/30/11 15:43,18.0,12714.0,France,2011-11-30 15:43:00,False,False
579870,POST,POSTAGE,2,11/30/11 16:47,18.0,12437.0,France,2011-11-30 16:47:00,False,False
579901,POST,POSTAGE,3,12/1/11 8:35,18.0,12569.0,Germany,2011-12-01 08:35:00,False,False
579910,C2,CARRIAGE,1,12/1/11 8:52,50.0,14911.0,EIRE,2011-12-01 08:52:00,False,False
579927,POST,POSTAGE,3,12/1/11 9:20,18.0,12572.0,Germany,2011-12-01 09:20:00,False,False
580027,M,Manual,1,12/1/11 12:01,10.0,14178.0,United Kingdom,2011-12-01 12:01:00,False,False
580054,M,Manual,8,12/1/11 13:08,0.08,18122.0,United Kingdom,2011-12-01 13:08:00,False,False
580115,DCGSSBOY,BOYS PARTY BAG,1,12/1/11 16:22,3.29,,United Kingdom,2011-12-01 16:22:00,False,False
580115,DOT,DOTCOM POSTAGE,1,12/1/11 16:22,1042.84,,United Kingdom,2011-12-01 16:22:00,False,False
580120,POST,POSTAGE,1,12/1/11 16:38,18.0,12553.0,France,2011-12-01 16:38:00,False,False
580123,POST,POSTAGE,2,12/1/11 17:07,40.0,12664.0,Finland,2011-12-01 17:07:00,False,False
580124,C2,CARRIAGE,1,12/1/11 17:12,50.0,,EIRE,2011-12-01 17:12:00,False,False
580126,POST,POSTAGE,3,12/1/11 17:20,18.0,12562.0,France,2011-12-01 17:20:00,False,False
580127,C2,CARRIAGE,1,12/1/11 17:51,50.0,14911.0,EIRE,2011-12-01 17:51:00,False,False
580144,POST,POSTAGE,1,12/2/11 9:53,18.0,12684.0,France,2011-12-02 09:53:00,False,False
580148,DOT,DOTCOM POSTAGE,1,12/2/11 10:08,274.25,,United Kingdom,2011-12-02 10:08:00,False,False
580152,POST,POSTAGE,1,12/2/11 10:22,15.0,12364.0,Belgium,2011-12-02 10:22:00,False,False
580153,POST,POSTAGE,5,12/2/11 10:23,28.0,12762.0,Portugal,2011-12-02 10:23:00,False,False
580154,POST,POSTAGE,1,12/2/11 10:24,18.0,12569.0,Germany,2011-12-02 10:24:00,False,False
580160,POST,POSTAGE,7,12/2/11 10:47,18.0,12700.0,France,2011-12-02 10:47:00,False,False
580265,POST,POSTAGE,1,12/2/11 12:47,40.0,12587.0,Finland,2011-12-02 12:47:00,False,False
580281,POST,POSTAGE,1,12/2/11 13:15,40.0,12704.0,Finland,2011-12-02 13:15:00,False,False
580366,DOT,DOTCOM POSTAGE,1,12/2/11 16:38,0.0,,United Kingdom,2011-12-02 16:38:00,False,False
580367,DOT,DOTCOM POSTAGE,1,12/2/11 16:39,888.06,,United Kingdom,2011-12-02 16:39:00,False,False
580509,POST,POSTAGE,2,12/4/11 13:45,18.0,12719.0,France,2011-12-04 13:45:00,False,False
580511,POST,POSTAGE,4,12/4/11 13:54,18.0,12560.0,Germany,2011-12-04 13:54:00,False,False
580512,POST,POSTAGE,2,12/4/11 13:55,18.0,12673.0,Germany,2011-12-04 13:55:00,False,False
580531,POST,POSTAGE,1,12/4/11 15:47,18.0,12569.0,Germany,2011-12-04 15:47:00,False,False
580534,POST,POSTAGE,1,12/4/11 16:02,18.0,12724.0,France,2011-12-04 16:02:00,False,False
580536,POST,POSTAGE,3,12/4/11 16:07,18.0,12490.0,France,2011-12-04 16:07:00,False,False
580545,POST,POSTAGE,1,12/5/11 9:16,28.0,12782.0,Portugal,2011-12-05 09:16:00,False,False
580548,POST,POSTAGE,1,12/5/11 9:41,18.0,12569.0,Germany,2011-12-05 09:41:00,False,False
580555,C2,CARRIAGE,1,12/5/11 10:18,50.0,14911.0,EIRE,2011-12-05 10:18:00,False,False
580610,DOT,DOTCOM POSTAGE,1,12/5/11 11:48,2196.67,,United Kingdom,2011-12-05 11:48:00,False,False
580611,M,Manual,1,12/5/11 11:49,0.85,12748.0,United Kingdom,2011-12-05 11:49:00,False,False
580612,DOT,DOTCOM POSTAGE,1,12/5/11 11:58,2114.0,,United Kingdom,2011-12-05 11:58:00,False,False
580638,POST,POSTAGE,1,12/5/11 12:44,40.0,12381.0,Norway,2011-12-05 12:44:00,False,False
580645,M,Manual,1,12/5/11 13:11,219.5,17857.0,United Kingdom,2011-12-05 13:11:00,False,False
580646,M,Manual,800,12/5/11 13:13,0.25,17857.0,United Kingdom,2011-12-05 13:13:00,False,False
580648,POST,POSTAGE,1,12/5/11 13:15,18.0,12628.0,Germany,2011-12-05 13:15:00,False,False
580705,POST,POSTAGE,5,12/5/11 16:28,1.0,12683.0,France,2011-12-05 16:28:00,False,False
580706,POST,POSTAGE,5,12/5/11 16:31,17.0,12683.0,France,2011-12-05 16:31:00,False,False
580716,POST,POSTAGE,1,12/5/11 16:48,18.0,12367.0,Denmark,2011-12-05 16:48:00,False,False
580727,DOT,DOTCOM POSTAGE,1,12/5/11 17:17,1599.26,14096.0,United Kingdom,2011-12-05 17:17:00,False,False
580729,DOT,DOTCOM POSTAGE,1,12/5/11 17:24,1172.1,,United Kingdom,2011-12-05 17:24:00,False,False
580730,DOT,DOTCOM POSTAGE,1,12/5/11 17:28,845.23,,United Kingdom,2011-12-05 17:28:00,False,False
580734,POST,POSTAGE,4,12/6/11 8:46,28.0,12766.0,Portugal,2011-12-06 08:46:00,False,False
580736,POST,POSTAGE,2,12/6/11 8:55,18.0,12716.0,France,2011-12-06 08:55:00,False,False
580752,POST,POSTAGE,3,12/6/11 9:56,45.0,12478.0,Greece,2011-12-06 09:56:00,False,False
580753,POST,POSTAGE,3,12/6/11 10:00,18.0,12682.0,France,2011-12-06 10:00:00,False,False
580756,POST,POSTAGE,1,12/6/11 10:19,18.0,12723.0,France,2011-12-06 10:19:00,False,False
580884,M,Manual,1,12/6/11 12:21,0.85,15907.0,United Kingdom,2011-12-06 12:21:00,False,False
580955,POST,POSTAGE,1,12/6/11 14:22,28.0,12442.0,Spain,2011-12-06 14:22:00,False,False
580956,M,Manual,4,12/6/11 14:23,1.25,17841.0,United Kingdom,2011-12-06 14:23:00,False,False
580965,POST,POSTAGE,3,12/6/11 14:52,15.0,12417.0,Belgium,2011-12-06 14:52:00,False,False
580976,POST,POSTAGE,1,12/6/11 15:29,5.29,,United Kingdom,2011-12-06 15:29:00,False,False
580979,POST,POSTAGE,3,12/6/11 15:40,18.0,12362.0,Belgium,2011-12-06 15:40:00,False,False
